ncbi_gene_id,gene_symbol,association_type,disease_id
3052,HCCS,MENDELIAN,OMIM:309801
51604,PIGT,MENDELIAN,OMIM:615398
11154,AP4S1,MENDELIAN,OMIM:614067
65080,MRPL44,MENDELIAN,OMIM:615395
4607,MYBPC3,MENDELIAN,OMIM:615396
2318,FLNC,MENDELIAN,OMIM:614065
51604,PIGT,MENDELIAN,OMIM:615399
9841,ZBTB24,MENDELIAN,OMIM:614069
2592,GALT,MENDELIAN,OMIM:230400
8517,IKBKG,MENDELIAN,OMIM:301081
54440,SASH3,MENDELIAN,OMIM:301082
2623,GATA1,MENDELIAN,OMIM:301083
1180,CLCN1,MENDELIAN,OMIM:255700
285362,SUMF1,MENDELIAN,OMIM:272200
51284,TLR7,MENDELIAN,OMIM:301080
10758,TRAF3IP2,POLYGENIC,OMIM:614070
6756,SSX1,MENDELIAN,OMIM:301099
89781,HPS4,MENDELIAN,OMIM:614073
2187,FANCB,MENDELIAN,OMIM:314390
7547,ZIC3,MENDELIAN,OMIM:314390
11234,HPS5,MENDELIAN,OMIM:614074
84343,HPS3,MENDELIAN,OMIM:614072
51741,WWOX,MENDELIAN,OMIM:133239
11178,LZTS1,MENDELIAN,OMIM:133239
7048,TGFBR2,MENDELIAN,OMIM:133239
6049,RNF6,MENDELIAN,OMIM:133239
1630,DCC,MENDELIAN,OMIM:133239
388552,BLOC1S3,MENDELIAN,OMIM:614077
54928,BPNT2,MENDELIAN,OMIM:614078
79803,HPS6,MENDELIAN,OMIM:614075
84062,DTNBP1,MENDELIAN,OMIM:614076
64581,CLEC7A,POLYGENIC,OMIM:614079
51267,CLEC1A,POLYGENIC,OMIM:614079
6121,RPE65,MENDELIAN,OMIM:204100
9338,TCEAL1,MENDELIAN,OMIM:301094
2258,FGF13,MENDELIAN,OMIM:301095
2035,EPB41,MENDELIAN,OMIM:611804
2556,GABRA3,MENDELIAN,OMIM:301091
9968,MED12,MENDELIAN,OMIM:301068
7439,BEST1,MENDELIAN,OMIM:611809
2651,GCNT2,MENDELIAN,OMIM:116700
23556,PIGN,MENDELIAN,OMIM:614080
3240,HP,MENDELIAN,OMIM:614081
7030,TFE3,MENDELIAN,OMIM:301066
2189,FANCG,MENDELIAN,OMIM:614082
55120,FANCL,MENDELIAN,OMIM:614083
4624,MYH6,MENDELIAN,OMIM:614089
3815,KIT,MENDELIAN,OMIM:172800
9496,TBX4,MENDELIAN,OMIM:147891
9075,CLDN2,MENDELIAN,OMIM:301060
54361,WNT4,MENDELIAN,OMIM:611812
3756,KCNH1,MENDELIAN,OMIM:611816
6330,SCN4B,MENDELIAN,OMIM:611819
51311,TLR8,MENDELIAN,OMIM:301078
859,CAV3,MENDELIAN,OMIM:611818
5083,PAX9,MENDELIAN,OMIM:604625
57539,WDR35,MENDELIAN,OMIM:614091
2000,ELF4,MENDELIAN,OMIM:301074
23676,SMPX,MENDELIAN,OMIM:301075
81704,DOCK8,MENDELIAN,OMIM:243700
2742,GLRA2,MENDELIAN,OMIM:301076
4624,MYH6,POLYGENIC,OMIM:614090
93953,GCNA,MENDELIAN,OMIM:301077
57505,AARS2,MENDELIAN,OMIM:614096
112752,IFT43,MENDELIAN,OMIM:614099
847,CAT,MENDELIAN,OMIM:614097
3763,KCNJ6,MENDELIAN,OMIM:614098
120766137,HRURF,MENDELIAN,OMIM:146550
10142,AKAP9,MENDELIAN,OMIM:611820
2157,F8,MENDELIAN,OMIM:301071
5277,PIGA,MENDELIAN,OMIM:301072
157570,ESCO2,MENDELIAN,OMIM:216100
8288,EPX,MENDELIAN,OMIM:261500
4143,MAT1A,MENDELIAN,OMIM:250850
871,SERPINH1,POLYGENIC,OMIM:610504
10102,TSFM,MENDELIAN,OMIM:610505
27235,COQ2,POLYGENIC,OMIM:146500
3786,KCNQ3,MENDELIAN,OMIM:121201
8462,KLF11,MENDELIAN,OMIM:610508
3785,KCNQ2,MENDELIAN,OMIM:121200
4125,MAN2B1,MENDELIAN,OMIM:248500
2707,GJB3,MENDELIAN,OMIM:133200
1041,CDSN,MENDELIAN,OMIM:146520
57096,RPGRIP1,MENDELIAN,OMIM:608194
3158,HMGCS2,MENDELIAN,OMIM:605911
4126,MANBA,MENDELIAN,OMIM:248510
2532,ACKR1,MENDELIAN,OMIM:611862
2192,FBLN1,MENDELIAN,OMIM:608180
84668,HYCC1,MENDELIAN,OMIM:610532
23301,EHBP1,POLYGENIC,OMIM:611868
9343,EFTUD2,MENDELIAN,OMIM:610536
1180,CLCN1,MENDELIAN,OMIM:160800
4089,SMAD4,MENDELIAN,OMIM:175050
5660,PSAP,MENDELIAN,OMIM:610539
6690,SPINK1,MENDELIAN,OMIM:608189
2737,GLI3,MENDELIAN,OMIM:146510
650,BMP2,POLYGENIC,OMIM:235200
3077,HFE,MENDELIAN,OMIM:235200
9791,PTDSS1,MENDELIAN,OMIM:151050
65018,PINK1,MENDELIAN,OMIM:605909
145173,B3GLCT,MENDELIAN,OMIM:261540
2673,GFPT1,MENDELIAN,OMIM:610542
775,CACNA1C,MENDELIAN,OMIM:611875
783,CACNB2,MENDELIAN,OMIM:611876
7134,TNNC1,MENDELIAN,OMIM:611879
7168,TPM1,MENDELIAN,OMIM:611878
3643,INSR,MENDELIAN,OMIM:610549
7038,TG,POLYGENIC,OMIM:608175
57623,ZFAT,POLYGENIC,OMIM:608175
7137,TNNI3,MENDELIAN,OMIM:611880
226,ALDOA,MENDELIAN,OMIM:611881
81622,UNC93B1,POLYGENIC,OMIM:610551
5961,PRPH2,MENDELIAN,OMIM:608161
8701,DNAH11,MENDELIAN,OMIM:611884
5345,SERPINF2,MENDELIAN,OMIM:262850
2733,GLE1,MENDELIAN,OMIM:611890
283,ANG,MENDELIAN,OMIM:611895
3295,HSD17B4,MENDELIAN,OMIM:261515
695,BTK,MENDELIAN,OMIM:307200
389434,IYD,MENDELIAN,OMIM:274800
3708,ITPR1,MENDELIAN,OMIM:206700
64327,LMBR1,MENDELIAN,OMIM:200500
7172,TPMT,POLYGENIC,OMIM:610460
2316,FLNA,MENDELIAN,OMIM:314400
324,APC,MENDELIAN,OMIM:175100
701,BUB1B,MENDELIAN,OMIM:176430
4867,NPHP1,MENDELIAN,OMIM:609583
4576,MT-TT,POLYGENIC,OMIM:556500
2261,FGFR3,MENDELIAN,OMIM:610474
50940,PDE11A,MENDELIAN,OMIM:610475
1824,DSC2,MENDELIAN,OMIM:610476
93589,CACNA2D4,MENDELIAN,OMIM:610478
2263,FGFR2,MENDELIAN,OMIM:609579
1146,CHRNG,MENDELIAN,OMIM:265000
57492,ARID1B,MENDELIAN,OMIM:135900
7084,TK2,MENDELIAN,OMIM:609560
3973,LHCGR,MENDELIAN,OMIM:176410
5573,PRKAR1A,MENDELIAN,OMIM:610489
9639,ARHGEF10,MENDELIAN,OMIM:608236
25,ABL1,MENDELIAN,OMIM:608232
613,BCR,MENDELIAN,OMIM:608232
8546,AP3B1,MENDELIAN,OMIM:608233
6899,TBX1,MENDELIAN,OMIM:188400
2720,GLB1,MENDELIAN,OMIM:253010
51021,MRPS16,MENDELIAN,OMIM:610498
1617,DAZ1,MENDELIAN,OMIM:415000
8653,DDX3Y,MENDELIAN,OMIM:415000
57054,DAZ3,MENDELIAN,OMIM:415000
8284,KDM5D,MENDELIAN,OMIM:415000
5940,RBMY1A1,MENDELIAN,OMIM:415000
9426,CDY2A,MENDELIAN,OMIM:415000
86614,HSFY1,MENDELIAN,OMIM:415000
9085,CDY1,MENDELIAN,OMIM:415000
9084,VCY,MENDELIAN,OMIM:415000
9082,XKRY,MENDELIAN,OMIM:415000
9083,BPY2,MENDELIAN,OMIM:415000
8287,USP9Y,MENDELIAN,OMIM:415000
140032,RPS4Y2,MENDELIAN,OMIM:415000
442862,PRY2,MENDELIAN,OMIM:415000
9081,PRY,MENDELIAN,OMIM:415000
57055,DAZ2,MENDELIAN,OMIM:415000
221496,LEMD2,MENDELIAN,OMIM:212500
22953,P2RX2,MENDELIAN,OMIM:608224
6911,TBX6,MENDELIAN,OMIM:122600
83552,MFRP,MENDELIAN,OMIM:609549
1727,CYB5R3,MENDELIAN,OMIM:250800
2652,OPN1MW,MENDELIAN,OMIM:303700
5956,OPN1LW,MENDELIAN,OMIM:303700
7498,XDH,MENDELIAN,OMIM:278300
55165,CEP55,MENDELIAN,OMIM:236500
64837,KLC2,MENDELIAN,OMIM:609541
1280,COL2A1,MENDELIAN,OMIM:108300
78989,COLEC11,MENDELIAN,OMIM:265050
3208,HPCA,MENDELIAN,OMIM:224500
727,C5,MENDELIAN,OMIM:609536
4306,NR3C2,MENDELIAN,OMIM:177735
9568,GABBR2,MENDELIAN,OMIM:617903
84634,KISS1R,MENDELIAN,OMIM:176400
29110,TBK1,POLYGENIC,OMIM:617900
2056,EPO,MENDELIAN,OMIM:617907
5880,RAC2,MENDELIAN,OMIM:608203
1557,CYP2C19,MENDELIAN,OMIM:609535
1234,CCR5,POLYGENIC,OMIM:609532
282617,IFNL3,POLYGENIC,OMIM:609532
3458,IFNG,POLYGENIC,OMIM:609532
9568,GABBR2,MENDELIAN,OMIM:617904
65217,PCDH15,MENDELIAN,OMIM:609533
23495,TNFRSF13B,MENDELIAN,OMIM:609529
9342,SNAP29,MENDELIAN,OMIM:609528
10743,RAI1,MENDELIAN,OMIM:182290
9928,KIF14,MENDELIAN,OMIM:617914
50628,GEMIN4,MENDELIAN,OMIM:617913
140628,GATA5,MENDELIAN,OMIM:617912
2056,EPO,MENDELIAN,OMIM:617911
1384,CRAT,MENDELIAN,OMIM:617917
2318,FLNC,MENDELIAN,OMIM:609524
85021,REPS1,MENDELIAN,OMIM:617916
4990,SIX6,MENDELIAN,OMIM:212550
1487,CTBP1,MENDELIAN,OMIM:617915
2487,FRZB,POLYGENIC,OMIM:165720
80067,DCAF17,MENDELIAN,OMIM:241080
5781,PTPN11,MENDELIAN,OMIM:151100
3798,KIF5A,POLYGENIC,OMIM:617921
10457,GPNMB,MENDELIAN,OMIM:617920
27152,INTU,MENDELIAN,OMIM:617925
22858,CILK1,POLYGENIC,OMIM:617924
10695,CNPY3,MENDELIAN,OMIM:617929
113457,TUBA3D,MENDELIAN,OMIM:617928
55081,IFT57,MENDELIAN,OMIM:617927
27152,INTU,MENDELIAN,OMIM:617926
6310,ATXN1,MENDELIAN,OMIM:164400
7051,TGM1,MENDELIAN,OMIM:242300
1280,COL2A1,MENDELIAN,OMIM:609508
7276,TTR,MENDELIAN,OMIM:115430
9698,PUM1,MENDELIAN,OMIM:617931
590,BCHE,MENDELIAN,OMIM:617936
6328,SCN3A,MENDELIAN,OMIM:617935
5832,ALDH18A1,MENDELIAN,OMIM:616603
53616,ADAM22,MENDELIAN,OMIM:617933
7545,ZIC1,MENDELIAN,OMIM:616602
6328,SCN3A,MENDELIAN,OMIM:617938
5925,RB1,MENDELIAN,OMIM:182280
7439,BEST1,MENDELIAN,OMIM:153700
79631,EFL1,MENDELIAN,OMIM:617941
6710,SPTB,MENDELIAN,OMIM:617948
5190,PEX6,MENDELIAN,OMIM:616617
64135,IFIH1,MENDELIAN,OMIM:182250
3043,HBB,MENDELIAN,OMIM:141749
3047,HBG1,MENDELIAN,OMIM:141749
3048,HBG2,MENDELIAN,OMIM:141749
51116,MRPS2,MENDELIAN,OMIM:617950
9512,PMPCB,MENDELIAN,OMIM:617954
6097,RORC,MENDELIAN,OMIM:616622
55603,TENT5A,MENDELIAN,OMIM:617952
2058,EPRS1,MENDELIAN,OMIM:617951
50833,TAS2R16,MENDELIAN,OMIM:617956
3035,HARS1,MENDELIAN,OMIM:616625
1063,CENPF,MENDELIAN,OMIM:243605
26146,TRAF3IP1,MENDELIAN,OMIM:616629
2978,GUCA1A,MENDELIAN,OMIM:602093
79846,CFAP69,MENDELIAN,OMIM:617959
10083,USH1C,MENDELIAN,OMIM:602092
80208,SPG11,MENDELIAN,OMIM:602099
1292,COL6A2,MENDELIAN,OMIM:255600
2324,FLT4,MENDELIAN,OMIM:602089
3791,KDR,MENDELIAN,OMIM:602089
84168,ANTXR1,POLYGENIC,OMIM:602089
1757,SARDH,MENDELIAN,OMIM:268900
80705,TSGA10,MENDELIAN,OMIM:617961
56154,TEX15,MENDELIAN,OMIM:617960
122481,AK7,MENDELIAN,OMIM:617965
54664,TMEM106B,MENDELIAN,OMIM:617964
427,ASAH1,MENDELIAN,OMIM:228000
1729,DIAPH1,MENDELIAN,OMIM:616632
23395,LARS2,MENDELIAN,OMIM:615300
2224,FDPS,MENDELIAN,OMIM:616631
2475,MTOR,MENDELIAN,OMIM:616638
8792,TNFRSF11A,POLYGENIC,OMIM:602080
124997,WDR81,MENDELIAN,OMIM:617967
6773,STAT2,MENDELIAN,OMIM:616636
29881,NPC1L1,MENDELIAN,OMIM:617966
65217,PCDH15,MENDELIAN,OMIM:602083
7045,TGFBI,MENDELIAN,OMIM:602082
93986,FOXP2,MENDELIAN,OMIM:602081
27130,INVS,MENDELIAN,OMIM:602088
8820,HESX1,MENDELIAN,OMIM:182230
2328,FMO3,MENDELIAN,OMIM:602079
401,PHOX2A,MENDELIAN,OMIM:602078
3043,HBB,MENDELIAN,OMIM:617971
56978,PRDM8,MENDELIAN,OMIM:616640
6006,RHCE,MENDELIAN,OMIM:617970
10815,CPLX1,MENDELIAN,OMIM:617976
57468,SLC12A5,MENDELIAN,OMIM:616645
6938,TCF12,MENDELIAN,OMIM:615314
2588,GALNS,MENDELIAN,OMIM:253000
55325,UFSP2,MENDELIAN,OMIM:617974
55366,LGR4,POLYGENIC,OMIM:615311
3039,HBA1,MENDELIAN,OMIM:617973
6710,SPTB,MENDELIAN,OMIM:616649
3704,ITPA,MENDELIAN,OMIM:616647
56270,WDR45B,MENDELIAN,OMIM:617977
79783,SUGCT,MENDELIAN,OMIM:231690
9918,NCAPD2,MENDELIAN,OMIM:617983
54870,QRICH1,MENDELIAN,OMIM:617982
100151683,RNU4ATAC,MENDELIAN,OMIM:616651
3039,HBA1,MENDELIAN,OMIM:617981
3040,HBA2,MENDELIAN,OMIM:617981
4157,MC1R,POLYGENIC,OMIM:266300
3043,HBB,MENDELIAN,OMIM:617980
23397,NCAPH,MENDELIAN,OMIM:617985
79867,TCTN2,MENDELIAN,OMIM:616654
23310,NCAPD3,MENDELIAN,OMIM:617984
57511,COG6,MENDELIAN,OMIM:615328
54676,GTPBP2,MENDELIAN,OMIM:617988
6509,SLC1A4,MENDELIAN,OMIM:616657
23509,POFUT1,MENDELIAN,OMIM:615327
26353,HSPB8,MENDELIAN,OMIM:158590
112476,PRRT2,MENDELIAN,OMIM:602066
83844,USP26,MENDELIAN,OMIM:301101
5296,PIK3R2,MENDELIAN,OMIM:603387
3284,HSD3B2,MENDELIAN,OMIM:201810
6497,SKI,MENDELIAN,OMIM:182212
1736,DKC1,MENDELIAN,OMIM:301108
139818,DOCK11,MENDELIAN,OMIM:301109
9365,KL,MENDELIAN,OMIM:617994
8074,FGF23,MENDELIAN,OMIM:617993
182,JAG1,MENDELIAN,OMIM:617992
54967,CT55,MENDELIAN,OMIM:301106
55023,PHIP,MENDELIAN,OMIM:617991
200205,IBA57,MENDELIAN,OMIM:615330
84631,SLITRK2,MENDELIAN,OMIM:301107
494551,WEE2,MENDELIAN,OMIM:617996
3615,IMPDH2,MENDELIAN,OMIM:617995
8815,BANF1,MENDELIAN,OMIM:614008
6915,TBXA2R,POLYGENIC,OMIM:614009
3455,IFNAR2,MENDELIAN,OMIM:616669
80208,SPG11,MENDELIAN,OMIM:616668
57465,TBC1D24,MENDELIAN,OMIM:615338
51422,PRKAG2,MENDELIAN,OMIM:194200
103,ADAR,MENDELIAN,OMIM:127400
136371,ASB10,MENDELIAN,OMIM:603383
2639,GCDH,MENDELIAN,OMIM:231670
9203,ZMYM3,MENDELIAN,OMIM:301111
139886,SPIN4,MENDELIAN,OMIM:301114
29071,C1GALT1C1,MENDELIAN,OMIM:301110
4093,SMAD9,MENDELIAN,OMIM:615342
28985,MCTS1,MENDELIAN,OMIM:301115
857,CAV1,MENDELIAN,OMIM:615343
1478,CSTF2,MENDELIAN,OMIM:301116
79587,CARS2,MENDELIAN,OMIM:616672
7543,ZFX,MENDELIAN,OMIM:301118
7681,MKRN3,MENDELIAN,OMIM:615346
3777,KCNK3,MENDELIAN,OMIM:615344
54820,NDE1,MENDELIAN,OMIM:614019
131377,KLHL40,MENDELIAN,OMIM:615348
83544,DNAL1,MENDELIAN,OMIM:614017
126792,B3GALT6,MENDELIAN,OMIM:615349
9570,GOSR2,MENDELIAN,OMIM:614018
2108,ETFA,MENDELIAN,OMIM:231680
2109,ETFB,MENDELIAN,OMIM:231680
2110,ETFDH,MENDELIAN,OMIM:231680
7253,TSHR,MENDELIAN,OMIM:603373
285489,DOK7,MENDELIAN,OMIM:254300
2582,GALE,MENDELIAN,OMIM:230350
1145,CHRNE,MENDELIAN,OMIM:608931
2673,GFPT1,MENDELIAN,OMIM:608931
3858,KRT10,MENDELIAN,OMIM:607602
161582,DNAAF4,POLYGENIC,OMIM:127700
7299,TYR,MENDELIAN,OMIM:203100
1134,CHRNA1,MENDELIAN,OMIM:608930
5781,PTPN11,MENDELIAN,OMIM:156250
1421,CRYGD,MENDELIAN,OMIM:115700
477,ATP1A2,MENDELIAN,OMIM:619605
478,ATP1A3,MENDELIAN,OMIM:619606
146845,CFAP52,MENDELIAN,OMIM:619607
25790,CFAP45,MENDELIAN,OMIM:619608
477,ATP1A2,MENDELIAN,OMIM:619602
84520,GON7,MENDELIAN,OMIM:619603
1161,ERCC8,MENDELIAN,OMIM:216400
79693,YRDC,MENDELIAN,OMIM:619609
1896,EDA,MENDELIAN,OMIM:305100
653509,SFTPA1,MENDELIAN,OMIM:619611
79029,AFG2B,MENDELIAN,OMIM:619616
51308,REEP2,MENDELIAN,OMIM:620606
6573,SLC19A1,MENDELIAN,OMIM:620603
54543,TOMM7,MENDELIAN,OMIM:620601
2078,ERG,MENDELIAN,OMIM:620602
55366,LGR4,MENDELIAN,OMIM:619613
80201,HKDC1,MENDELIAN,OMIM:619614
79029,AFG2B,MENDELIAN,OMIM:619615
7010,TEK,MENDELIAN,OMIM:600195
5191,PEX7,MENDELIAN,OMIM:215100
1565,CYP2D6,POLYGENIC,OMIM:608902
5297,PI4KA,MENDELIAN,OMIM:619621
64121,RRAGC,MENDELIAN,OMIM:620609
9997,SCO2,MENDELIAN,OMIM:608908
10347,ABCA7,POLYGENIC,OMIM:608907
1111,CHEK1,MENDELIAN,OMIM:620610
59341,TRPV4,MENDELIAN,OMIM:600175
30009,TBX21,MENDELIAN,OMIM:619630
1770,DNAH9,MENDELIAN,OMIM:618300
29775,CARD10,MENDELIAN,OMIM:619632
55621,TRMT1,MENDELIAN,OMIM:618302
6905,TBCE,MENDELIAN,OMIM:241410
5593,PRKG2,MENDELIAN,OMIM:619638
399,RHOH,POLYGENIC,OMIM:618307
9354,UBE4A,MENDELIAN,OMIM:619639
3574,IL7,POLYGENIC,OMIM:618309
5593,PRKG2,MENDELIAN,OMIM:619636
55823,VPS11,MENDELIAN,OMIM:619637
6606,SMN1,MENDELIAN,OMIM:253400
6607,SMN2,POLYGENIC,OMIM:253400
3507,IGHM,MENDELIAN,OMIM:601495
54828,BCAS3,MENDELIAN,OMIM:619641
6141,RPL18,MENDELIAN,OMIM:618310
431705,ASTL,MENDELIAN,OMIM:619643
11224,RPL35,MENDELIAN,OMIM:618312
57169,ZNFX1,MENDELIAN,OMIM:619644
6210,RPS15A,MENDELIAN,OMIM:618313
51102,MECR,MENDELIAN,OMIM:620629
23187,PHLDB1,MENDELIAN,OMIM:620639
4076,CAPRIN1,MENDELIAN,OMIM:620636
145645,TERB2,MENDELIAN,OMIM:619645
476,ATP1A1,MENDELIAN,OMIM:618314
2314,FLII,MENDELIAN,OMIM:620635
283847,TERB1,MENDELIAN,OMIM:619646
55072,RNF31,MENDELIAN,OMIM:620632
111,ADCY5,MENDELIAN,OMIM:619647
9772,TMEM94,MENDELIAN,OMIM:618316
79971,WLS,MENDELIAN,OMIM:619648
57462,MYORG,MENDELIAN,OMIM:618317
11155,LDB3,MENDELIAN,OMIM:601493
56652,TWNK,MENDELIAN,OMIM:271245
7139,TNNT2,MENDELIAN,OMIM:601494
3373,HYAL1,MENDELIAN,OMIM:601492
1910,EDNRB,POLYGENIC,OMIM:600155
7490,WT1,MENDELIAN,OMIM:156240
8915,BCL10,POLYGENIC,OMIM:156240
3930,LBR,MENDELIAN,OMIM:215140
5966,REL,MENDELIAN,OMIM:619652
55739,NAXD,MENDELIAN,OMIM:618321
7143,TNR,MENDELIAN,OMIM:619653
6843,VAMP1,MENDELIAN,OMIM:618323
197258,FCSK,MENDELIAN,OMIM:618324
6329,SCN4A,MENDELIAN,OMIM:170500
111,ADCY5,MENDELIAN,OMIM:619651
125988,MICOS13,MENDELIAN,OMIM:618329
6240,RRM1,MENDELIAN,OMIM:620647
84168,ANTXR1,MENDELIAN,OMIM:230740
4087,SMAD2,MENDELIAN,OMIM:619656
23499,MACF1,MENDELIAN,OMIM:618325
54148,MRPL39,MENDELIAN,OMIM:620646
4087,SMAD2,MENDELIAN,OMIM:619657
54532,USP53,MENDELIAN,OMIM:619658
2744,GLS,MENDELIAN,OMIM:618328
4733,DRG1,MENDELIAN,OMIM:620641
79645,CLXN,MENDELIAN,OMIM:620642
84100,ARL6,MENDELIAN,OMIM:600151
81839,VANGL1,MENDELIAN,OMIM:600145
5654,HTRA1,MENDELIAN,OMIM:600142
2055,CLN8,MENDELIAN,OMIM:600143
1536,CYBB,MENDELIAN,OMIM:306400
1387,CREBBP,MENDELIAN,OMIM:618332
2033,EP300,MENDELIAN,OMIM:618333
23514,SPIDR,MENDELIAN,OMIM:619665
11231,SEC63,MENDELIAN,OMIM:617004
16,AARS1,MENDELIAN,OMIM:619661
1523,CUX1,MENDELIAN,OMIM:618330
113220,KIF12,MENDELIAN,OMIM:619662
51693,TRAPPC2L,MENDELIAN,OMIM:618331
120,ADD3,MENDELIAN,OMIM:617008
7535,ZAP70,MENDELIAN,OMIM:617006
5426,POLE,MENDELIAN,OMIM:618336
5908,RAP1B,MENDELIAN,OMIM:620654
5910,RAP1GDS1,MENDELIAN,OMIM:620655
2744,GLS,MENDELIAN,OMIM:618339
4023,LPL,MENDELIAN,OMIM:144250
835,CASP2,MENDELIAN,OMIM:620653
7873,MANF,MENDELIAN,OMIM:620651
2617,GARS1,MENDELIAN,OMIM:601472
5309,PITX3,MENDELIAN,OMIM:107250
1134,CHRNA1,MENDELIAN,OMIM:601462
2074,ERCC6,MENDELIAN,OMIM:133540
7287,TULP1,MENDELIAN,OMIM:600132
26121,PRPF31,MENDELIAN,OMIM:600138
1281,COL3A1,MENDELIAN,OMIM:618343
8925,HERC1,MENDELIAN,OMIM:617011
196,AHR,MENDELIAN,OMIM:618345
10785,WDR4,MENDELIAN,OMIM:618346
1441,CSF3R,MENDELIAN,OMIM:617014
10734,STAG3,MENDELIAN,OMIM:619672
84074,QRICH2,MENDELIAN,OMIM:618341
23516,SLC39A14,MENDELIAN,OMIM:617013
285498,RNF212,MENDELIAN,OMIM:619673
54517,PUS7,MENDELIAN,OMIM:618342
4311,MME,MENDELIAN,OMIM:617018
2495,FTH1,MENDELIAN,OMIM:620669
4311,MME,MENDELIAN,OMIM:617017
10785,WDR4,MENDELIAN,OMIM:618347
3659,IRF1,MENDELIAN,OMIM:620668
57122,NUP107,MENDELIAN,OMIM:618348
55746,NUP133,MENDELIAN,OMIM:618349
51117,COQ4,MENDELIAN,OMIM:620666
90459,ERI1,MENDELIAN,OMIM:620663
4001,LMNB1,MENDELIAN,OMIM:169500
90459,ERI1,MENDELIAN,OMIM:620662
3857,KRT9,MENDELIAN,OMIM:144200
5575,PRKAR1B,MENDELIAN,OMIM:619680
55315,SLC29A3,MENDELIAN,OMIM:602782
8540,AGPS,MENDELIAN,OMIM:600121
5896,RAG1,MENDELIAN,OMIM:601457
5897,RAG2,MENDELIAN,OMIM:601457
10397,NDRG1,MENDELIAN,OMIM:601455
55610,VPS50,MENDELIAN,OMIM:619685
5515,PPP2CA,MENDELIAN,OMIM:618354
91754,NEK9,MENDELIAN,OMIM:617022
81790,RNF170,MENDELIAN,OMIM:619686
23395,LARS2,MENDELIAN,OMIM:617021
5610,EIF2AK2,MENDELIAN,OMIM:619687
23114,NFASC,MENDELIAN,OMIM:618356
64801,ARV1,MENDELIAN,OMIM:617020
55182,RNF220,MENDELIAN,OMIM:619688
6096,RORB,POLYGENIC,OMIM:618357
518,ATP5MC3,MENDELIAN,OMIM:619681
116461,TSEN15,MENDELIAN,OMIM:617026
55262,TRAPPC14,MENDELIAN,OMIM:618351
91754,NEK9,MENDELIAN,OMIM:617025
6598,SMARCB1,POLYGENIC,OMIM:162091
2784,GNB3,MENDELIAN,OMIM:617024
7783,ZP2,MENDELIAN,OMIM:618353
60509,AGBL5,MENDELIAN,OMIM:617023
23043,TNIK,MENDELIAN,OMIM:617028
8912,CACNA1H,MENDELIAN,OMIM:617027
140801,RPL10L,MENDELIAN,OMIM:619689
11190,CEP250,MENDELIAN,OMIM:618358
150,ADRA2A,MENDELIAN,OMIM:620679
29927,SEC61A1,MENDELIAN,OMIM:620674
25885,POLR1A,MENDELIAN,OMIM:620675
29927,SEC61A1,MENDELIAN,OMIM:620670
5934,RBL2,MENDELIAN,OMIM:619690
346007,EYS,MENDELIAN,OMIM:602772
16,AARS1,MENDELIAN,OMIM:619691
79709,COLGALT1,MENDELIAN,OMIM:618360
57190,SELENON,MENDELIAN,OMIM:602771
6785,ELOVL4,MENDELIAN,OMIM:600110
55777,MBD5,MENDELIAN,OMIM:156200
5071,PRKN,MENDELIAN,OMIM:600116
286151,FBXO43,MENDELIAN,OMIM:619696
286151,FBXO43,MENDELIAN,OMIM:619697
153642,ARSK,MENDELIAN,OMIM:619698
10588,MTHFS,MENDELIAN,OMIM:618367
51434,ANAPC7,MENDELIAN,OMIM:619699
122622,ADSS1,MENDELIAN,OMIM:617030
22930,RAB3GAP1,MENDELIAN,OMIM:600118
4141,MARS1,MENDELIAN,OMIM:619692
7922,SLC39A7,MENDELIAN,OMIM:619693
6601,SMARCC2,MENDELIAN,OMIM:618362
92255,LMBRD2,MENDELIAN,OMIM:619694
84068,SLC10A7,MENDELIAN,OMIM:618363
7021,TFAP2B,MENDELIAN,OMIM:617035
7468,NSD2,MENDELIAN,OMIM:619695
6334,SCN8A,MENDELIAN,OMIM:618364
3643,INSR,MENDELIAN,OMIM:246200
93166,PRDM6,MENDELIAN,OMIM:617039
7157,TP53,POLYGENIC,OMIM:260500
6718,AKR1D1,MENDELIAN,OMIM:235555
54834,GDAP2,MENDELIAN,OMIM:618369
50945,TBX22,MENDELIAN,OMIM:302905
55107,ANO1,MENDELIAN,OMIM:620687
3183,HNRNPC,MENDELIAN,OMIM:620688
3431,SP110,MENDELIAN,OMIM:235550
254528,MEIOB,MENDELIAN,OMIM:620686
11145,PLAAT3,MENDELIAN,OMIM:620683
378884,NHLRC1,MENDELIAN,OMIM:620681
5130,PCYT1A,MENDELIAN,OMIM:620680
9132,KCNQ4,MENDELIAN,OMIM:600101
7703,PCGF2,MENDELIAN,OMIM:618371
23418,CRB1,MENDELIAN,OMIM:600105
7086,TKT,MENDELIAN,OMIM:617044
63931,MRPS14,MENDELIAN,OMIM:618378
11342,RNF13,MENDELIAN,OMIM:618379
9935,MAFB,MENDELIAN,OMIM:617041
5321,PLA2G4A,MENDELIAN,OMIM:618372
23328,SASH1,MENDELIAN,OMIM:618373
2318,FLNC,MENDELIAN,OMIM:617047
4761,NEUROD2,MENDELIAN,OMIM:618374
10667,FARS2,MENDELIAN,OMIM:617046
9971,NR1H4,MENDELIAN,OMIM:617049
594,BCKDHB,MENDELIAN,OMIM:620698
